,username,verified,followersCount,rawContent,date,replyCount,retweetCount,likeCount,url,hashtags,game,labels,processed,vader_preprocessing_text,vader_neg,vader_neu,vader_pos,vader_comp,class,TextBlob_Subjectivity,TextBlob_Polarity,TextBlob_Analysis,final_class
37869,jd_author,FALSE,1852,"@davidmcwriter IÃ¢ÂÂve been revisiting Fallout, Skyrim, and Stardew. Not anything new I can get my hands on at the moment that IÃ¢ÂÂm interested in.",15/2/2023 23:42,1,0,1.0,https://twitter.com/jd_author/status/1626004049681084416,,Stardew,0.0,"['have', 'be', 'revisit', 'fallout', 'syria', 'and', 'start', 'not', 'anything', 'new', 'i', 'can', 'get', 'my', 'hand', 'on', 'at', 'the', 'moment', 'that', 'iam', 'interest', 'in']"," iaC/aave been revisiting fallout, skyrim, and stardew. not anything new i can get my hands on at the moment that iaC/aam interested in.",0.0,0.886,0.114,0.4019,1,0.4772727272727273,0.1931818181818181,1,0.0
38005,FistoKawaii,FALSE,93,That stardew valley gonna hit like a greyhound when I get back from work https://t.co/wMUEHHRZlH,15/2/2023 14:15,0,0,1.0,https://twitter.com/FistoKawaii/status/1625861344963489792,,Stardew,0.0,"['that', 'start', 'valley', 'go', 'to', 'hit', 'like', 'a', 'greyhound', 'when', 'i', 'get', 'back', 'from', 'work', 'https', 't', 'co', 'wmuehhrzlh']",that stardew valley going to hit like a greyhound when i get back from work ,0.0,0.828,0.172,0.3612,1,0.0,0.0,0,0.0
38541,KarelRizky2,FALSE,14,@livyyrenata Stardew valley date?Ã°ÂÂÂ³,12/2/2023 8:38,0,0,0.0,https://twitter.com/KarelRizky2/status/1624689441888694272,,Stardew,0.0,"['start', 'valley', 'date', 'd3']", stardew valley date?adegaaa3,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0
46865,MisterGaymer,FALSE,586,Rainy ride in #NIghtCity #Cyberpunk2077 #CyberpunkEdgerunners https://t.co/YZKPqvhypD,12/10/2022 1:47,0,0,2.0,https://twitter.com/MisterGaymer/status/1580012202085724160,"['NIghtCity', 'Cyberpunk2077', 'CyberpunkEdgerunners']",Cyberpunk,0.0,"['rainy', 'ride', 'in', 'https', 't', 'co', 'yzkpqvhypd']",rainy ride in    ,0.394,0.606,0.0,-0.0772,-1,0.0,0.0,0,0.0
227,kpop__multii,False,9,"Am I the only one that thinks Hogwarts Legacy is actually really well built? All the characters have dimension, itÃ¢ÂÂs quite diverse, and just so much fun to run around in! IÃ¢ÂÂm going to spend so much time and healing my inner child #HogwartLegacy",11/2/2023 4:41,0,0,0.0,https://twitter.com/kpop__multii/status/1624267363989299200,['HogwartLegacy'],HGL,1.0,"['be', 'i', 'the', 'only', 'one', 'that', 'think', 'hogwarts', 'legacy', 'be', 'actually', 'really', 'well', 'build', 'all', 'the', 'character', 'have', 'dimension', 'its', 'quite', 'diverse', 'and', 'just', 'so', 'much', 'fun', 'to', 'run', 'around', 'in', 'iam', 'go', 'to', 'spend', 'so', 'much', 'time', 'and', 'heal', 'my', 'inner', 'child']","am i the only one that thinks hogwarts legacy is actually really well built? all the characters have dimension, itaC/aas quite diverse, and just so much fun to run around in! iaC/aam going to spend so much time and healing my inner child ",0.0,0.865,0.135,0.7402,1,0.3533333333333333,0.1549999999999999,1,1.0
47433,ADDMOORE_,FALSE,222,"Two days ago, I pulled the trigger on this uncut Ã°ÂÂÂ &amp; thus far, Cyberpunk 2077 is going very well. I'm really glad I waited to play it on next gen. #Cyberpunk2077 #CDProjektRED #PS5Share #PlayStation https://t.co/9lJD26uXK8",13/3/2023 21:29,1,0,2.0,https://twitter.com/ADDMOORE_/status/1635392768515387393,"['Cyberpunk2077', 'CDProjektRED', 'PS5Share', 'PlayStation']",Cyberpunk,0.0,"['two', 'days', 'ago', 'i', 'pull', 'the', 'trigger', 'on', 'this', 'uncut', 'd', 'amp', 'thus', 'far', 'cyberpunk', '2077', 'be', 'go', 'very', 'well', 'i', 'be', 'really', 'glad', 'i', 'wait', 'to', 'play', 'it', 'on', 'next', 'gen', 'https', 't', 'co', '9led26uk8']","two days ago, i pulled the trigger on this uncut adegaaa &amp; thus far, cyberpunk 2077 is going very well. i am really glad i waited to play it on next gen.     ",0.0,0.763,0.237,0.7956,1,0.62,0.06,1,0.0
18220,Albietha1nonly,False,203,@corybarlog @SonySantaMonica Congratulations!!,14/2/2019 13:27,0,0,0.0,https://twitter.com/Albietha1nonly/status/1096038283212148736,[],GOW,0.0,['congratulations'],  congratulations!!,0.0,0.0,1.0,0.6688,1,0.0,0.0,0,0.0
37754,sunnyseung,FALSE,198,the power went out while i was playing stardew and having good luck with getting shit Ã°ÂÂ¤Â¬,12/2/2023 20:59,0,0,0.0,https://twitter.com/sunnyseung/status/1624875939493474306,,Stardew,0.0,"['the', 'power', 'go', 'out', 'while', 'i', 'be', 'play', 'start', 'and', 'have', 'good', 'luck', 'with', 'get', 'shit', 'd']",the power went out while i was playing stardew and having good luck with getting shit adegaa$?a!,0.153,0.509,0.339,0.5255,-1,0.7000000000000001,0.2249999999999999,1,0.0
17392,pwn3ds,False,529,Freya is one of the most useless sidekicks in recent video game memory #GodofWarRagnarok #Useless #HowAreYouAGod,11/12/2022 23:01,0,0,0.0,https://twitter.com/pwn3ds/status/1602076073214238721,"['GodofWarRagnarok', 'Useless', 'HowAreYouAGod']",GOW,1.0,"['area', 'be', 'one', 'of', 'the', 'most', 'useless', 'sidekick', 'in', 'recent', 'video', 'game', 'memory']",freya is one of the most useless sidekicks in recent video game memory   ,0.205,0.795,0.0,-0.4754,-1,0.3375,-0.1,-1,1.0
436,Bronzed_,False,2372,Yo I'm loving #HogwartLegacy Ã°ÂÂÂ©Ã°ÂÂÂ©Ã°ÂÂÂ©Ã°ÂÂÂ©,12/2/2023 16:10,0,0,1.0,https://twitter.com/Bronzed_/status/1624803130436100097,['HogwartLegacy'],HGL,1.0,"['yo', 'i', 'be', 'love', 'd', 'copyright', 'd', 'copyright', 'd', 'copyright', 'd', 'copyright']",yo i am loving  adegaaa(c)adegaaa(c)adegaaa(c)adegaaa(c),0.0,0.435,0.565,0.5994,1,0.95,0.6,1,1.0
37970,hearteyedmorena,FALSE,215,I wanna play stardew valley Ã°ÂÂÂ­ so BAD,18/2/2023 12:40,1,0,1.0,https://twitter.com/hearteyedmorena/status/1626924725380300800,,Stardew,1.0,"['i', 'want', 'to', 'play', 'start', 'valley', 'd', 'so', 'bad']",i want to play stardew valley adegaaa so bad,0.34,0.379,0.28,-0.4198,-1,0.6666666666666666,-0.6999999999999998,-1,1.0
17284,LuBu_1988,False,507,I just completed my very first #GodofWar playthrough. I loved every second of it! What an amazing journey ??,17/1/2021 0:02,0,0,3.0,https://twitter.com/LuBu_1988/status/1350594273998213120,['GodofWar'],GOW,1.0,"['i', 'just', 'complete', 'my', 'very', 'first', 'playthrough', 'i', 'love', 'every', 'second', 'of', 'it', 'what', 'an', 'amaze', 'journey']",i just completed my very first  playthrough. i loved every second of it! what an amazing journey ??,0.0,0.619,0.381,0.863,1,0.5333333333333333,0.40625,1,1.0
452,TiffanniRose,False,419,whole article is full of biased hate that I am surprised a gaming website would wade into this debate with so much zeal as to abandon reasoned debate. @jk_rowling @Polygon #HogwartsLegacy,17/2/2023 16:21,0,0,1.0,https://twitter.com/TiffanniRose/status/1626617906426527750,['HogwartsLegacy'],HGL,0.0,"['whole', 'article', 'be', 'full', 'of', 'bias', 'hate', 'that', 'i', 'be', 'surprise', 'a', 'game', 'website', 'would', 'wade', 'into', 'this', 'debate', 'with', 'so', 'much', 'zeal', 'as', 'to', 'abandon', 'reason', 'debate']",whole article is full of biased hate that i am surprised a gaming website would wade into this debate with so much zeal as to abandon reasoned debate.   ,0.267,0.675,0.058,-0.7783,-1,0.5900000000000001,0.01,1,0.0
46961,cyberpunkig,FALSE,1039,My work when I lock up looks very cyberpunk via /r/Cyberpunk by u/ Nukapil0t #cyberpunk #cyberpunk2077 #gaming https://t.co/ZkU2poExPD,9/3/2023 22:53,0,0,3.0,https://twitter.com/cyberpunkig/status/1633964294248501248,"['cyberpunk', 'cyberpunk2077', 'gaming']",Cyberpunk,0.0,"['my', 'work', 'when', 'i', 'lock', 'up', 'look', 'very', 'cyberpunk', 'via', 'r', 'cyberpunk', 'by', 'you', 'kapil0t', 'https', 't', 'co', 'zu2poexpd']",my work when i lock up looks very cyberpunk via /r/cyberpunk by you/ nukapil0t    ,0.0,1.0,0.0,0.0,0,0.3,0.2,1,0.0
46820,LittleNeedle886,FALSE,143,I felt like I was in Night City in that moment and I loved itÃ¢ÂÂºÃ¯Â¸Â #gamer #nightcity #newyork #cyberpunk https://t.co/rIsuf1jDrq,15/10/2022 20:31,0,0,5.0,https://twitter.com/LittleNeedle886/status/1581382367863676928,"['gamer', 'nightcity', 'newyork', 'cyberpunk']",Cyberpunk,1.0,"['i', 'felt', 'like', 'i', 'be', 'in', 'night', 'city', 'in', 'that', 'moment', 'and', 'i', 'love', 'italic', 'https', 't', 'co', 'risk1dq']","i felt like i was in night city in that moment and i loved itaC/aaoa-a,a     ",0.0,0.61,0.39,0.7506,1,0.8,0.7,1,1.0
37756,MCookinho,FALSE,396,@darukeagain TA NO STARDEW?,16/2/2023 1:27,1,0,0.0,https://twitter.com/MCookinho/status/1626030383052488704,,Stardew,0.0,"['ta', 'no', 'start']", ta no stardew?,0.524,0.476,0.0,-0.296,-1,0.0,0.0,0,0.0
17512,TCB_NYC,False,625,Show this image to a fan three or five years ago Videogames man #TheGameAwards https://t.co/s4X1izS6hz,7/12/2018 4:43,0,2,6.0,https://twitter.com/TCB_NYC/status/1070901693712400384,['TheGameAwards'],GOW,0.0,"['show', 'this', 'image', 'to', 'a', 'fan', 'three', 'or', 'five', 'years', 'ago', 'videogames', 'man', 'https', 't', 'co', 's4x1is6hz']",show this image to a fan three or five years ago videogames man  ,0.0,0.827,0.173,0.3182,1,0.0,0.0,0,0.0
46889,thataverybirb,FALSE,117,#Cyberbug2077 my magic invisible gun will kill all the baddies! https://t.co/e34FesgbFr,1/1/2021 20:16,1,0,1.0,https://twitter.com/thataverybirb/status/1345101498024398849,['Cyberbug2077'],Cyberpunk,-1.0,"['my', 'magic', 'invisible', 'gun', 'will', 'kill', 'all', 'the', 'buddies', 'https', 't', 'co', 'e34fesgbfr']", my magic invisible gun will kill all the baddies! ,0.514,0.486,0.0,-0.8122,-1,1.0,0.625,1,-1.0
18118,dpazmino,False,1797,"Queremos un NG+ de #GodOfWar / We want NG+ in God of War, please @corybarlog",21/5/2018 18:12,0,0,1.0,https://twitter.com/dpazmino/status/998627721206009857,['GodOfWar'],GOW,-1.0,"['queremos', 'un', 'ng', 'de', 'we', 'want', 'ng', 'in', 'god', 'of', 'war', 'please']","queremos un ng+ de  / we want ng+ in god of war, please ",0.222,0.455,0.324,-0.0516,-1,0.0,0.0,0,-1.0
18330,andfaris94,False,194,God of war kratos @PlayStation @GodofWar #ps4 #godofwar #kratos https://t.co/HK1CmkBgxD,13/6/2018 20:44,0,0,0.0,https://twitter.com/andfaris94/status/1007000730912337920,"['ps4', 'godofwar', 'kratos']",GOW,0.0,"['god', 'of', 'war', 'rat', 'https', 't', 'co', 'hk1cmkbgxd']",god of war kratos      ,0.487,0.25,0.263,-0.4215,-1,0.0,0.0,0,0.0
581,topkektweeter,False,12,The #hogwartslegacygame hashtag is a great trend to mass block pfp's that look like this: https://t.co/mJJaDFoOvf,13/2/2023 20:10,0,0,1.0,https://twitter.com/topkektweeter/status/1625225974303301644,['hogwartslegacygame'],HGL,0.0,"['the', 'hashtag', 'be', 'a', 'great', 'trend', 'to', 'mass', 'block', 'pp', 's', 'that', 'look', 'like', 'this', 'https', 't', 'co', 'mjjadfoovf']",the  hashtag is a great trend to mass block pfp's that look like this: ,0.149,0.513,0.338,0.5719,-1,0.75,0.8,1,0.0
805,SkinsELive,False,106,"Now sitting at level 19... Think thats a good place to end for the night. See you on tomorrows steam #PS5Share, #HogwartsLegacy https://t.co/M5M0GoQNHD",16/2/2023 0:56,0,0,0.0,https://twitter.com/SkinsELive/status/1626022623128723458,"['PS5Share', 'HogwartsLegacy']",HGL,0.0,"['now', 'sit', 'at', 'level', '19', 'think', 'that', 'be', 'a', 'good', 'place', 'to', 'end', 'for', 'the', 'night', 'see', 'you', 'on', 'tomorrow', 'steam', 'https', 't', 'co', 'm5m0goqnhd']","now sitting at level  think that is a good place to end for the night. see you on tomorrows steam ,  ",0.0,0.861,0.139,0.4404,1,0.6000000000000001,0.7,1,0.0
38323,sdvdiscoursebot,FALSE,125,gunther is jas's true parent,18/2/2023 7:11,0,0,0.0,https://twitter.com/sdvdiscoursebot/status/1626841745484029958,,Stardew,0.0,"['further', 'be', 'jas', 's', 'true', 'parent']",gunther is jas's true parent,0.0,0.588,0.412,0.4215,1,0.65,0.35,1,0.0
46807,Arisen_Gaming,FALSE,789,Passing the Baton #FinalFantasyVIIRemake #LetsMosey #VGPUnite #GamerGram #WorldofVP #ThePhotoMode #VPRT #TheCapturedCollective #VirtualPhotography @SquareEnix @FinalFantasy @finalfantasyvii @picashotapp https://t.co/U7Z2IeP6Hg,15/3/2023 15:00,3,6,20.0,https://twitter.com/Arisen_Gaming/status/1636019434082152455,"['FinalFantasyVIIRemake', 'LetsMosey', 'VGPUnite', 'GamerGram', 'WorldofVP', 'ThePhotoMode', 'VPRT', 'TheCapturedCollective', 'VirtualPhotography']",Cyberpunk,0.0,"['pass', 'the', 'baton', 'https', 't', 'co', 'u7z2iep6hg']",passing the baton              ,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0
37791,BreakerBea,FALSE,19,"@tsukikokure It is a very good game! Its like 80% Harvest Moon and 20% Rune Factory. The only thing i think the game could do a little better is its fishing minigame, but if you like Harvest Moon then I think its safe to say youll like Stardew",16/2/2023 19:41,0,0,0.0,https://twitter.com/BreakerBea/status/1626305853308428292,,Stardew,0.0,"['it', 'be', 'a', 'very', 'good', 'game', 'its', 'like', '80', 'harvest', 'moon', 'and', '20', 'rune', 'factory', 'the', 'only', 'thing', 'i', 'think', 'the', 'game', 'could', 'do', 'a', 'little', 'better', 'be', 'its', 'fish', 'mitigate', 'but', 'if', 'you', 'like', 'harvest', 'moon', 'then', 'i', 'think', 'its', 'safe', 'to', 'say', 'you', 'will', 'like', 'start']"," it is a very good game! its like 80% harvest moon and 20% rune factory. the only thing i think the game could do a little better is its fishing minigame, but if you like harvest moon then i think its safe to say you will like stardew",0.0,0.7,0.3,0.9359,1,0.5828571428571429,0.1174999999999999,1,0.0
47077,julia4211993,FALSE,51,The beauty of a winter night somewhere in Norway Ã¢ÂÂÃ¯Â¸ÂÃ°ÂÂ¤Â #Norway #Winter #nightcity https://t.co/T6p9FjAyCG,22/1/2023 23:25,0,3,6.0,https://twitter.com/julia4211993/status/1617302571957497856,"['Norway', 'Winter', 'nightcity']",Cyberpunk,1.0,"['the', 'beauty', 'of', 'a', 'winter', 'night', 'somewhere', 'in', 'norway', 'ai', 'd', 'https', 't', 'co', 't6p9fjaycg']","the beauty of a winter night somewhere in norway aC/aaa-a,aadegaa$?a    ",0.0,0.678,0.322,0.5859,1,0.0,0.0,0,1.0
17676,daphotography,False,1424,#TheGameAwards is too long.,10/12/2021 4:08,0,0,0.0,https://twitter.com/daphotography/status/1469157127948324869,['TheGameAwards'],GOW,0.0,"['be', 'too', 'long']", is too long.,0.0,1.0,0.0,0.0,0,0.4,-0.05,-1,0.0
47384,CP2077Community,FALSE,116347,@Samuell62178618 @bxbblegumbarbie I have many suspicions.,28/12/2020 21:35,2,0,13.0,https://twitter.com/CP2077Community/status/1343671945481564163,,Cyberpunk,-1.0,"['i', 'have', 'many', 'suspicions']",  i have many suspicions.,0.556,0.444,0.0,-0.3612,-1,0.5,0.5,1,-1.0
46830,MrsVSilverhand,FALSE,1894,"""Come here Gonk Brain.""Ã¢ÂÂ¤Ã¯Â¸Â Look at my beautiful babies! Ã°ÂÂ¥Â¹ Commission by the amazing @Beelzebubesque I absolutely love their art style and they are amazing to work with! https://t.co/UcgNAPc5JE #FanArtFriday #Cyberpunk2077 #silverv #JohnnySilverhand #Cyberpunk2077fanart #love https://t.co/xLknFCFhkS",18/3/2022 18:19,4,11,69.0,https://twitter.com/MrsVSilverhand/status/1504885163901161472,"['FanArtFriday', 'Cyberpunk2077', 'silverv', 'JohnnySilverhand', 'Cyberpunk2077fanart', 'love']",Cyberpunk,1.0,"['come', 'here', 'go', 'brain', 'a', 'i', 'look', 'at', 'my', 'beautiful', 'baby', 'de', '1', 'commission', 'by', 'the', 'amaze', 'i', 'absolutely', 'love', 'their', 'art', 'style', 'and', 'they', 'be', 'amaze', 'to', 'work', 'with', 'https', 't', 'co', 'ucgnapc5je', 'https', 't', 'co', 'xlknfcfhks']","""come here gonk brain.""aC/aa$?a-a,a look at my beautiful babies! adegaaY=a1 commission by the amazing  i absolutely love their art style and they are amazing to work with!        ",0.0,0.57,0.43,0.9557,1,0.85,0.7125,1,1.0
47363,fancylegfabric,FALSE,6,Ã°ÂÂ¥Â³ #role-playing #videogames #adventure #GeForceNOW #PhantomLiberty #20yearsofCDPR,19/11/2022 22:07,0,0,0.0,https://twitter.com/fancylegfabric/status/1594090093962473473,"['role', 'videogames', 'adventure', 'GeForceNOW', 'PhantomLiberty', '20yearsofCDPR']",Cyberpunk,0.0,"['de', '3', 'play']",adegaaY=a3 -playing     ,0.0,0.357,0.643,0.2023,1,0.0,0.0,0,0.0
46456,ProducerSnafu,FALSE,653,"posting this because I want @bogdanraczynski to know I really appreciate this album. I feel it may have gone under the radar, Ya'll sleeping on a sensory stimulator. This is the kind of album you listen to on decent headphones and light Ã°ÂÂÂÃ°ÂÂÂ½ #braindance https://t.co/hwJ7g67P43 https://t.co/Ptonoh37E4",4/12/2022 9:30,1,0,2.0,https://twitter.com/ProducerSnafu/status/1599335246578995201,['braindance'],Cyberpunk,1.0,"['post', 'this', 'because', 'i', 'want', 'to', 'know', 'i', 'really', 'appreciate', 'this', 'album', 'i', 'feel', 'it', 'may', 'have', 'go', 'under', 'the', 'radar', 'ya', 'll', 'sleep', 'on', 'a', 'sensory', 'simulator', 'this', 'be', 'the', 'kind', 'of', 'album', 'you', 'listen', 'to', 'on', 'decent', 'headphones', 'and', 'light', 'dd', '1', '2', 'https', 't', 'co', 'hw7g67p43', 'https', 't', 'co', 'ptonoh37e4']","posting this because i want  to know i really appreciate this album. i feel it may have gone under the radar, ya'll sleeping on a sensory stimulator. this is the kind of album you listen to on decent headphones and light adegaaaadegaaa 1/2   ",0.0,0.896,0.104,0.5095,1,0.6166666666666667,0.3416666666666667,1,1.0
37995,p3achcakegirl,FALSE,62,@SAKEandMIYAZAKI stardewÃ°ÂÂÂ,15/2/2023 15:50,1,0,1.0,https://twitter.com/p3achcakegirl/status/1625885232636231681,,Stardew,0.0,['start'], stardewadegaaa,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0
46816,ace_sedai,FALSE,526,#NightCity is one of the most detailed and well realized video game cities ever made oh my god itÃ¢ÂÂs so amazing how detailed it is. #Cyberpunk2077 https://t.co/2B8Juc2lav,16/10/2022 3:27,0,0,2.0,https://twitter.com/ace_sedai/status/1581487038678769664,"['NightCity', 'Cyberpunk2077']",Cyberpunk,1.0,"['be', 'one', 'of', 'the', 'most', 'detail', 'and', 'well', 'realize', 'video', 'game', 'cities', 'ever', 'make', 'oh', 'my', 'god', 'its', 'so', 'amaze', 'how', 'detail', 'it', 'be', 'https', 't', 'co', '2b8uc2la']", is one of the most detailed and well realized video game cities ever made oh my god itaC/aas so amazing how detailed it is.  ,0.0,0.71,0.29,0.8204,1,0.6599999999999999,0.3,1,1.0
582,ZER0Entertainm1,False,11,I'm telling you.....this is NOT what you think it is Ã°ÂÂÂ±. #Hogwarts #HogwartLegacy #HarryPotter #LEGO #gaming #gamingcommunity #like #subscribe #share https://t.co/JoSpXZRzIq,11/2/2023 1:18,0,3,2.0,https://twitter.com/ZER0Entertainm1/status/1624216378541572096,"['Hogwarts', 'HogwartLegacy', 'HarryPotter', 'LEGO', 'gaming', 'gamingcommunity', 'like', 'subscribe', 'share']",HGL,0.0,"['i', 'be', 'tell', 'you', 'this', 'be', 'not', 'what', 'you', 'think', 'it', 'be', 'd', 'https', 't', 'co', 'jospxzrziq']",i am telling  is not what you think it is adegaaa+-.          ,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0
235,Jabrahyamin,False,13,Allah-Alankam: It is required from #Joe_Biden usa president and his family and their supporters to end&amp;destroy themselve For reasons in pic below and for ending currencies of the world #France #earthquakeinturkey #earthquake #HogwartLegacy #NintendoDirect #FreenBecky #usa #usa_us https://t.co/3L7hbEz4dk,11/2/2023 17:34,2,2,2.0,https://twitter.com/Jabrahyamin/status/1624461972941971459,"['Joe_Biden', 'France', 'earthquakeinturkey', 'earthquake', 'HogwartLegacy', 'NintendoDirect', 'FreenBecky', 'usa', 'usa_us']",HGL,0.0,"['alla', 'lanka', 'it', 'be', 'require', 'from', 'usa', 'president', 'and', 'his', 'family', 'and', 'their', 'supporters', 'to', 'end', 'amp', 'destroy', 'themselves', 'for', 'reason', 'in', 'pic', 'below', 'and', 'for', 'end', 'currencies', 'of', 'the', 'world', 'https', 't', 'co', '3l7bez4dk']",allah-alankam: it is required from  usa president and his family and their supporters to end&amp;destroy themselve for reasons in pic below and for ending currencies of the world         ,0.0,0.903,0.097,0.4404,1,0.0,0.0,0,0.0
46904,DannyPhanxtxm,FALSE,136,I'll take you to the moon. :'( #CdProjektRed #cyberpunk2077 #PS4share https://t.co/KE9kho8KbW,2/1/2023 15:14,0,0,1.0,https://twitter.com/DannyPhanxtxm/status/1609931158988390401,"['CdProjektRed', 'cyberpunk2077', 'PS4share']",Cyberpunk,1.0,"['i', 'will', 'take', 'you', 'to', 'the', 'moon', 'sad', 'https', 't', 'co', 'ke9kho8kb']",i will take you to the moon. :'(    ,0.348,0.652,0.0,-0.4939,-1,1.0,-1.0,-1,1.0
